team	opn	home	won	pts	date	name	rank
LAL	PHL	true	true	14	1980-05-14	Magic Johnson	0
LAL	PHL	false	true	42	1980-05-16	Magic Johnson	0
LAL	HOU	true	false	26	1981-04-01	Magic Johnson	3
LAL	HOU	false	true	15	1981-04-03	Magic Johnson	3
LAL	HOU	true	false	10	1981-04-05	Magic Johnson	3
LAL	PHX	true	true	23	1982-04-27	Magic Johnson	2
LAL	PHX	true	true	19	1982-04-28	Magic Johnson	2
LAL	PHX	false	true	23	1982-04-30	Magic Johnson	2
LAL	PHX	false	true	15	1982-05-02	Magic Johnson	2
LAL	SAN	true	true	13	1982-05-09	Magic Johnson	1
LAL	SAN	true	true	19	1982-05-11	Magic Johnson	1
LAL	SAN	false	true	12	1982-05-14	Magic Johnson	1
LAL	SAN	false	true	22	1982-05-15	Magic Johnson	1
LAL	PHL	false	true	10	1982-05-27	Magic Johnson	0
LAL	PHL	false	false	18	1982-05-30	Magic Johnson	0
LAL	PHL	true	true	22	1982-06-01	Magic Johnson	0
LAL	PHL	true	true	24	1982-06-03	Magic Johnson	0
LAL	PHL	false	false	10	1982-06-06	Magic Johnson	0
LAL	PHL	true	true	13	1982-06-08	Magic Johnson	0
LAL	POR	true	true	19	1983-04-24	Magic Johnson	2
LAL	POR	true	true	18	1983-04-26	Magic Johnson	2
LAL	POR	false	true	15	1983-04-29	Magic Johnson	2
LAL	POR	false	false	10	1983-05-01	Magic Johnson	2
LAL	POR	true	true	25	1983-05-03	Magic Johnson	2
LAL	SAN	true	true	15	1983-05-08	Magic Johnson	1
LAL	SAN	true	false	28	1983-05-10	Magic Johnson	1
LAL	SAN	false	true	13	1983-05-13	Magic Johnson	1
LAL	SAN	false	true	31	1983-05-15	Magic Johnson	1
LAL	SAN	true	false	16	1983-05-18	Magic Johnson	1
LAL	SAN	false	true	2	1983-05-20	Magic Johnson	1
LAL	PHL	false	false	19	1983-05-22	Magic Johnson	0
LAL	PHL	false	false	12	1983-05-26	Magic Johnson	0
LAL	PHL	true	false	18	1983-05-29	Magic Johnson	0
LAL	PHL	true	false	27	1983-05-31	Magic Johnson	0
LAL	KCK	true	true	26	1984-04-18	Magic Johnson	3
LAL	KCK	true	true	23	1984-04-20	Magic Johnson	3
LAL	KCK	false	true	17	1984-04-22	Magic Johnson	3
LAL	DAL	true	true	6	1984-04-28	Magic Johnson	2
LAL	DAL	true	true	27	1984-05-01	Magic Johnson	2
LAL	DAL	false	false	24	1984-05-04	Magic Johnson	2
LAL	DAL	false	true	14	1984-05-06	Magic Johnson	2
LAL	DAL	true	true	14	1984-05-08	Magic Johnson	2
LAL	PHX	true	true	16	1984-05-12	Magic Johnson	1
LAL	PHX	true	true	6	1984-05-15	Magic Johnson	1
LAL	PHX	false	false	21	1984-05-18	Magic Johnson	1
LAL	PHX	false	true	20	1984-05-20	Magic Johnson	1
LAL	PHX	true	false	26	1984-05-23	Magic Johnson	1
LAL	PHX	false	true	16	1984-05-25	Magic Johnson	1
LAL	BOS	false	true	18	1984-05-27	Magic Johnson	0
LAL	BOS	false	false	27	1984-05-31	Magic Johnson	0
LAL	BOS	true	true	14	1984-06-03	Magic Johnson	0
LAL	BOS	true	false	20	1984-06-06	Magic Johnson	0
LAL	BOS	false	false	10	1984-06-08	Magic Johnson	0
LAL	BOS	true	true	21	1984-06-10	Magic Johnson	0
LAL	BOS	false	false	16	1984-06-12	Magic Johnson	0
LAL	PHX	true	true	18	1985-04-18	Magic Johnson	3
LAL	PHX	true	true	19	1985-04-20	Magic Johnson	3
LAL	PHX	false	true	13	1985-04-23	Magic Johnson	3
LAL	POR	true	true	12	1985-04-27	Magic Johnson	2
LAL	POR	true	true	19	1985-04-30	Magic Johnson	2
LAL	POR	false	true	13	1985-05-03	Magic Johnson	2
LAL	POR	false	false	31	1985-05-05	Magic Johnson	2
LAL	POR	true	true	34	1985-05-07	Magic Johnson	2
LAL	DEN	true	true	10	1985-05-11	Magic Johnson	1
LAL	DEN	true	false	13	1985-05-14	Magic Johnson	1
LAL	DEN	false	true	7	1985-05-17	Magic Johnson	1
LAL	DEN	false	true	17	1985-05-19	Magic Johnson	1
LAL	DEN	true	true	17	1985-05-22	Magic Johnson	1
LAL	BOS	false	false	19	1985-05-27	Magic Johnson	0
LAL	BOS	false	true	14	1985-05-30	Magic Johnson	0
LAL	BOS	true	true	17	1985-06-02	Magic Johnson	0
LAL	BOS	true	false	20	1985-06-05	Magic Johnson	0
LAL	BOS	true	true	26	1985-06-07	Magic Johnson	0
LAL	BOS	false	true	14	1985-06-09	Magic Johnson	0
LAL	SAN	true	true	13	1986-04-17	Magic Johnson	3
LAL	SAN	true	true	30	1986-04-19	Magic Johnson	3
LAL	SAN	false	true	14	1986-04-23	Magic Johnson	3
LAL	DAL	true	true	16	1986-04-27	Magic Johnson	2
LAL	DAL	true	true	21	1986-04-30	Magic Johnson	2
LAL	DAL	false	false	18	1986-05-02	Magic Johnson	2
LAL	DAL	false	false	29	1986-05-04	Magic Johnson	2
LAL	DAL	true	true	29	1986-05-06	Magic Johnson	2
LAL	DAL	false	true	21	1986-05-08	Magic Johnson	2
LAL	HOU	true	true	26	1986-05-10	Magic Johnson	1
LAL	HOU	true	false	24	1986-05-13	Magic Johnson	1
LAL	HOU	false	false	17	1986-05-16	Magic Johnson	1
LAL	HOU	false	false	20	1986-05-18	Magic Johnson	1
LAL	HOU	true	false	24	1986-05-21	Magic Johnson	1
LAL	DEN	true	true	16	1987-04-23	Magic Johnson	3
LAL	DEN	true	true	21	1987-04-25	Magic Johnson	3
LAL	DEN	false	true	16	1987-04-29	Magic Johnson	3
LAL	GOS	true	true	25	1987-05-05	Magic Johnson	2
LAL	GOS	true	true	23	1987-05-07	Magic Johnson	2
LAL	GOS	false	true	20	1987-05-09	Magic Johnson	2
LAL	GOS	false	false	16	1987-05-10	Magic Johnson	2
LAL	GOS	true	true	19	1987-05-12	Magic Johnson	2
LAL	SEA	true	true	19	1987-05-16	Magic Johnson	1
LAL	SEA	true	true	20	1987-05-19	Magic Johnson	1
LAL	SEA	false	true	19	1987-05-23	Magic Johnson	1
LAL	SEA	false	true	21	1987-05-25	Magic Johnson	1
LAL	BOS	true	true	29	1987-06-02	Magic Johnson	0
LAL	BOS	true	true	22	1987-06-04	Magic Johnson	0
LAL	BOS	false	false	32	1987-06-07	Magic Johnson	0
LAL	BOS	false	true	29	1987-06-09	Magic Johnson	0
LAL	BOS	false	false	29	1987-06-11	Magic Johnson	0
LAL	BOS	true	true	16	1987-06-14	Magic Johnson	0
LAL	SAN	true	true	13	1988-04-29	Magic Johnson	3
LAL	SAN	true	true	26	1988-05-01	Magic Johnson	3
LAL	SAN	false	true	25	1988-05-03	Magic Johnson	3
LAL	UTH	true	true	19	1988-05-08	Magic Johnson	2
LAL	UTH	true	false	19	1988-05-10	Magic Johnson	2
LAL	UTH	false	false	16	1988-05-13	Magic Johnson	2
LAL	UTH	false	true	24	1988-05-15	Magic Johnson	2
LAL	UTH	true	true	20	1988-05-17	Magic Johnson	2
LAL	UTH	false	false	10	1988-05-19	Magic Johnson	2
LAL	UTH	true	true	23	1988-05-21	Magic Johnson	2
LAL	DAL	true	true	19	1988-05-23	Magic Johnson	1
LAL	DAL	true	true	15	1988-05-25	Magic Johnson	1
LAL	DAL	false	false	14	1988-05-27	Magic Johnson	1
LAL	DAL	false	false	28	1988-05-29	Magic Johnson	1
LAL	DAL	true	true	15	1988-05-31	Magic Johnson	1
LAL	DAL	false	false	19	1988-06-02	Magic Johnson	1
LAL	DAL	true	true	24	1988-06-04	Magic Johnson	1
LAL	DET	true	false	28	1988-06-07	Magic Johnson	0
LAL	DET	true	true	23	1988-06-09	Magic Johnson	0
LAL	DET	false	true	18	1988-06-12	Magic Johnson	0
LAL	DET	false	false	23	1988-06-14	Magic Johnson	0
LAL	DET	false	false	15	1988-06-16	Magic Johnson	0
LAL	DET	true	true	22	1988-06-19	Magic Johnson	0
LAL	DET	true	true	19	1988-06-21	Magic Johnson	0
LAL	POR	true	true	30	1989-04-27	Magic Johnson	3
LAL	POR	true	true	35	1989-04-30	Magic Johnson	3
LAL	POR	false	true	17	1989-05-03	Magic Johnson	3
LAL	SEA	true	true	21	1989-05-07	Magic Johnson	2
LAL	SEA	true	true	12	1989-05-10	Magic Johnson	2
LAL	SEA	false	true	10	1989-05-12	Magic Johnson	2
LAL	SEA	false	true	17	1989-05-14	Magic Johnson	2
LAL	PHX	true	true	18	1989-05-20	Magic Johnson	1
LAL	PHX	true	true	22	1989-05-23	Magic Johnson	1
LAL	PHX	false	true	20	1989-05-26	Magic Johnson	1
LAL	PHX	false	true	21	1989-05-28	Magic Johnson	1
LAL	DET	false	false	17	1989-06-06	Magic Johnson	0
LAL	DET	false	false	18	1989-06-08	Magic Johnson	0
LAL	DET	true	false	0	1989-06-11	Magic Johnson	0
LAL	HOU	true	true	23	1990-04-27	Magic Johnson	3
LAL	HOU	true	true	17	1990-04-29	Magic Johnson	3
LAL	HOU	false	false	17	1990-05-01	Magic Johnson	3
LAL	HOU	false	true	19	1990-05-03	Magic Johnson	3
LAL	PHX	true	false	22	1990-05-08	Magic Johnson	2
LAL	PHX	true	true	21	1990-05-10	Magic Johnson	2
LAL	PHX	false	false	22	1990-05-12	Magic Johnson	2
LAL	PHX	false	false	43	1990-05-13	Magic Johnson	2
LAL	PHX	true	false	43	1990-05-15	Magic Johnson	2
LAL	HOU	true	true	17	1991-04-25	Magic Johnson	3
LAL	HOU	true	true	13	1991-04-27	Magic Johnson	3
LAL	HOU	false	true	38	1991-04-30	Magic Johnson	3
LAL	GOS	true	true	21	1991-05-05	Magic Johnson	2
LAL	GOS	true	false	44	1991-05-08	Magic Johnson	2
LAL	GOS	false	true	15	1991-05-10	Magic Johnson	2
LAL	GOS	false	true	21	1991-05-12	Magic Johnson	2
LAL	GOS	true	true	28	1991-05-14	Magic Johnson	2
LAL	POR	false	true	15	1991-05-18	Magic Johnson	1
LAL	POR	false	false	19	1991-05-21	Magic Johnson	1
LAL	POR	true	true	14	1991-05-24	Magic Johnson	1
LAL	POR	true	true	22	1991-05-26	Magic Johnson	1
LAL	POR	false	false	29	1991-05-28	Magic Johnson	1
LAL	POR	true	true	25	1991-05-30	Magic Johnson	1
LAL	CHI	false	true	19	1991-06-02	Magic Johnson	0
LAL	CHI	false	false	14	1991-06-05	Magic Johnson	0
LAL	CHI	true	false	22	1991-06-07	Magic Johnson	0
LAL	CHI	true	false	22	1991-06-09	Magic Johnson	0
LAL	CHI	true	false	16	1991-06-12	Magic Johnson	0
LAL	HOU	true	false	20	1996-04-25	Magic Johnson	3
LAL	HOU	true	true	26	1996-04-27	Magic Johnson	3
LAL	HOU	false	false	7	1996-04-30	Magic Johnson	3
LAL	HOU	false	false	8	1996-05-02	Magic Johnson	3
BOS	PHW	true	true	0	1958-03-19	Sam Jones	1
BOS	PHW	false	true	2	1958-03-22	Sam Jones	1
BOS	PHW	true	true	0	1958-03-27	Sam Jones	1
BOS	STL	true	true	16	1958-03-30	Sam Jones	0
BOS	STL	false	false	8	1958-04-02	Sam Jones	0
BOS	STL	false	true	1	1958-04-05	Sam Jones	0
BOS	STL	true	false	1	1958-04-09	Sam Jones	0
BOS	STL	false	false	3	1958-04-12	Sam Jones	0
BOS	SYR	true	true	13	1959-03-18	Sam Jones	1
BOS	SYR	false	false	2	1959-03-21	Sam Jones	1
BOS	SYR	true	true	21	1959-03-22	Sam Jones	1
BOS	SYR	false	false	7	1959-03-25	Sam Jones	1
BOS	SYR	true	true	2	1959-03-28	Sam Jones	1
BOS	SYR	false	false	10	1959-03-29	Sam Jones	1
BOS	SYR	true	true	19	1959-04-01	Sam Jones	1
BOS	MNL	true	true	12	1959-04-04	Sam Jones	0
BOS	MNL	true	true	11	1959-04-05	Sam Jones	0
BOS	MNL	false	true	14	1959-04-07	Sam Jones	0
BOS	MNL	false	true	2	1959-04-09	Sam Jones	0
BOS	PHW	true	true	8	1960-03-16	Sam Jones	1
BOS	PHW	false	false	2	1960-03-18	Sam Jones	1
BOS	PHW	true	true	6	1960-03-19	Sam Jones	1
BOS	PHW	false	true	4	1960-03-20	Sam Jones	1
BOS	PHW	true	false	9	1960-03-22	Sam Jones	1
BOS	PHW	false	true	9	1960-03-24	Sam Jones	1
BOS	STL	true	true	16	1960-03-27	Sam Jones	0
BOS	STL	true	false	5	1960-03-29	Sam Jones	0
BOS	STL	false	true	4	1960-04-02	Sam Jones	0
BOS	STL	false	false	10	1960-04-03	Sam Jones	0
BOS	STL	true	true	0	1960-04-05	Sam Jones	0
BOS	STL	false	false	16	1960-04-07	Sam Jones	0
BOS	STL	true	true	18	1960-04-09	Sam Jones	0
BOS	SYR	true	true	18	1961-03-19	Sam Jones	1
BOS	SYR	false	false	15	1961-03-21	Sam Jones	1
BOS	SYR	true	true	4	1961-03-23	Sam Jones	1
BOS	SYR	false	true	15	1961-03-25	Sam Jones	1
BOS	SYR	true	true	17	1961-03-26	Sam Jones	1
BOS	STL	true	true	13	1961-04-02	Sam Jones	0
BOS	STL	true	true	22	1961-04-05	Sam Jones	0
BOS	STL	false	false	4	1961-04-08	Sam Jones	0
BOS	STL	false	true	7	1961-04-09	Sam Jones	0
BOS	STL	true	true	16	1961-04-11	Sam Jones	0
BOS	PHW	true	true	20	1962-03-24	Sam Jones	1
BOS	PHW	false	false	12	1962-03-27	Sam Jones	1
BOS	PHW	true	true	19	1962-03-28	Sam Jones	1
BOS	PHW	false	false	16	1962-03-31	Sam Jones	1
BOS	PHW	true	true	23	1962-04-01	Sam Jones	1
BOS	PHW	false	false	15	1962-04-03	Sam Jones	1
BOS	PHW	true	true	28	1962-04-05	Sam Jones	1
BOS	LAL	true	true	24	1962-04-07	Sam Jones	0
BOS	LAL	true	false	17	1962-04-08	Sam Jones	0
BOS	LAL	false	false	12	1962-04-10	Sam Jones	0
BOS	LAL	false	true	14	1962-04-11	Sam Jones	0
BOS	LAL	true	false	26	1962-04-14	Sam Jones	0
BOS	LAL	false	true	35	1962-04-16	Sam Jones	0
BOS	LAL	true	true	27	1962-04-18	Sam Jones	0
BOS	CIN	true	false	30	1963-03-28	Sam Jones	1
BOS	CIN	false	true	16	1963-03-29	Sam Jones	1
BOS	CIN	true	false	23	1963-03-31	Sam Jones	1
BOS	CIN	false	true	20	1963-04-03	Sam Jones	1
BOS	CIN	true	true	3	1963-04-06	Sam Jones	1
BOS	CIN	false	false	22	1963-04-07	Sam Jones	1
BOS	CIN	true	true	47	1963-04-10	Sam Jones	1
BOS	LAL	true	true	29	1963-04-14	Sam Jones	0
BOS	LAL	true	true	27	1963-04-16	Sam Jones	0
BOS	LAL	false	false	30	1963-04-17	Sam Jones	0
BOS	LAL	false	true	21	1963-04-19	Sam Jones	0
BOS	LAL	true	false	36	1963-04-21	Sam Jones	0
BOS	LAL	false	true	5	1963-04-24	Sam Jones	0
BOS	CIN	true	true	27	1964-03-31	Sam Jones	1
BOS	CIN	true	true	25	1964-04-02	Sam Jones	1
BOS	CIN	false	true	18	1964-04-05	Sam Jones	1
BOS	CIN	false	false	33	1964-04-07	Sam Jones	1
BOS	CIN	true	true	23	1964-04-09	Sam Jones	1
BOS	SFW	true	true	28	1964-04-18	Sam Jones	0
BOS	SFW	true	true	31	1964-04-20	Sam Jones	0
BOS	SFW	false	false	6	1964-04-22	Sam Jones	0
BOS	SFW	false	true	23	1964-04-24	Sam Jones	0
BOS	SFW	true	true	18	1964-04-26	Sam Jones	0
BOS	PHL	true	true	18	1965-04-04	Sam Jones	1
BOS	PHL	false	false	40	1965-04-06	Sam Jones	1
BOS	PHL	true	true	24	1965-04-08	Sam Jones	1
BOS	PHL	false	false	36	1965-04-09	Sam Jones	1
BOS	PHL	true	true	29	1965-04-11	Sam Jones	1
BOS	PHL	false	false	20	1965-04-13	Sam Jones	1
BOS	PHL	true	true	37	1965-04-15	Sam Jones	1
BOS	LAL	true	true	25	1965-04-18	Sam Jones	0
BOS	LAL	true	true	20	1965-04-19	Sam Jones	0
BOS	LAL	false	false	35	1965-04-21	Sam Jones	0
BOS	LAL	false	true	37	1965-04-23	Sam Jones	0
BOS	LAL	true	true	22	1965-04-25	Sam Jones	0
BOS	CIN	true	false	14	1966-03-23	Sam Jones	2
BOS	CIN	false	true	42	1966-03-26	Sam Jones	2
BOS	CIN	true	false	11	1966-03-27	Sam Jones	2
BOS	CIN	false	true	32	1966-03-30	Sam Jones	2
BOS	CIN	true	true	34	1966-04-01	Sam Jones	2
BOS	PHL	false	true	29	1966-04-03	Sam Jones	1
BOS	PHL	true	true	23	1966-04-06	Sam Jones	1
BOS	PHL	false	false	25	1966-04-07	Sam Jones	1
BOS	PHL	true	true	22	1966-04-10	Sam Jones	1
BOS	PHL	false	true	30	1966-04-12	Sam Jones	1
BOS	LAL	true	false	23	1966-04-17	Sam Jones	0
BOS	LAL	true	true	21	1966-04-19	Sam Jones	0
BOS	LAL	false	true	36	1966-04-20	Sam Jones	0
BOS	LAL	false	true	20	1966-04-22	Sam Jones	0
BOS	LAL	true	false	15	1966-04-24	Sam Jones	0
BOS	LAL	false	false	23	1966-04-26	Sam Jones	0
BOS	LAL	true	true	22	1966-04-28	Sam Jones	0
BOS	NYK	true	true	38	1967-03-21	Sam Jones	2
BOS	NYK	false	true	26	1967-03-25	Sam Jones	2
BOS	NYK	true	false	19	1967-03-26	Sam Jones	2
BOS	NYK	false	true	51	1967-03-28	Sam Jones	2
BOS	PHL	false	false	24	1967-03-31	Sam Jones	1
BOS	PHL	true	false	9	1967-04-02	Sam Jones	1
BOS	PHL	false	false	22	1967-04-05	Sam Jones	1
BOS	PHL	true	true	32	1967-04-09	Sam Jones	1
BOS	PHL	false	false	19	1967-04-11	Sam Jones	1
BOS	DET	true	true	15	1968-03-24	Sam Jones	2
BOS	DET	false	false	18	1968-03-25	Sam Jones	2
BOS	DET	true	false	17	1968-03-27	Sam Jones	2
BOS	DET	false	true	24	1968-03-28	Sam Jones	2
BOS	DET	true	true	24	1968-03-31	Sam Jones	2
BOS	DET	false	true	22	1968-04-01	Sam Jones	2
BOS	PHL	false	true	28	1968-04-05	Sam Jones	1
BOS	PHL	true	false	13	1968-04-10	Sam Jones	1
BOS	PHL	false	false	20	1968-04-11	Sam Jones	1
BOS	PHL	true	false	25	1968-04-14	Sam Jones	1
BOS	PHL	false	true	37	1968-04-15	Sam Jones	1
BOS	PHL	true	true	20	1968-04-17	Sam Jones	1
BOS	PHL	false	true	22	1968-04-19	Sam Jones	1
BOS	LAL	true	true	19	1968-04-21	Sam Jones	0
BOS	LAL	true	false	18	1968-04-24	Sam Jones	0
BOS	LAL	false	true	20	1968-04-26	Sam Jones	0
BOS	LAL	false	false	20	1968-04-28	Sam Jones	0
BOS	LAL	true	true	16	1968-04-30	Sam Jones	0
BOS	LAL	false	true	12	1968-05-02	Sam Jones	0
BOS	PHL	false	true	20	1969-03-26	Sam Jones	2
BOS	PHL	true	true	2	1969-03-28	Sam Jones	2
BOS	PHL	false	true	28	1969-03-30	Sam Jones	2
BOS	PHL	true	false	19	1969-04-01	Sam Jones	2
BOS	PHL	false	true	16	1969-04-04	Sam Jones	2
BOS	NYK	false	true	18	1969-04-06	Sam Jones	1
BOS	NYK	true	true	13	1969-04-09	Sam Jones	1
BOS	NYK	false	false	15	1969-04-10	Sam Jones	1
BOS	NYK	true	true	9	1969-04-13	Sam Jones	1
BOS	NYK	false	false	3	1969-04-14	Sam Jones	1
BOS	NYK	true	true	29	1969-04-18	Sam Jones	1
BOS	LAL	false	false	21	1969-04-23	Sam Jones	0
BOS	LAL	false	false	21	1969-04-25	Sam Jones	0
BOS	LAL	true	true	15	1969-04-27	Sam Jones	0
BOS	LAL	true	true	16	1969-04-29	Sam Jones	0
BOS	LAL	false	false	25	1969-05-01	Sam Jones	0
BOS	LAL	true	true	9	1969-05-03	Sam Jones	0
BOS	LAL	false	true	24	1969-05-05	Sam Jones	0
HOU	WAS	true	false	12	1977-04-19	Moses Malone	2
HOU	WAS	true	true	31	1977-04-21	Moses Malone	2
HOU	WAS	false	false	18	1977-04-24	Moses Malone	2
HOU	WAS	false	true	17	1977-04-26	Moses Malone	2
HOU	WAS	true	true	25	1977-04-29	Moses Malone	2
HOU	WAS	false	true	14	1977-05-01	Moses Malone	2
HOU	PHL	false	false	32	1977-05-05	Moses Malone	1
HOU	PHL	false	false	7	1977-05-08	Moses Malone	1
HOU	PHL	true	true	30	1977-05-11	Moses Malone	1
HOU	PHL	true	false	5	1977-05-13	Moses Malone	1
HOU	PHL	false	true	17	1977-05-15	Moses Malone	1
HOU	PHL	true	false	17	1977-05-17	Moses Malone	1
HOU	ATL	true	false	28	1979-04-11	Moses Malone	3
HOU	ATL	false	false	21	1979-04-13	Moses Malone	3
HOU	SAN	true	true	10	1980-04-02	Moses Malone	3
HOU	SAN	false	false	34	1980-04-04	Moses Malone	3
HOU	SAN	true	true	37	1980-04-06	Moses Malone	3
HOU	BOS	false	false	27	1980-04-09	Moses Malone	2
HOU	BOS	false	false	17	1980-04-11	Moses Malone	2
HOU	BOS	true	false	28	1980-04-13	Moses Malone	2
HOU	BOS	true	false	28	1980-04-14	Moses Malone	2
HOU	LAL	false	true	38	1981-04-01	Moses Malone	3
HOU	LAL	true	false	33	1981-04-03	Moses Malone	3
HOU	LAL	false	true	23	1981-04-05	Moses Malone	3
HOU	SAN	false	true	27	1981-04-07	Moses Malone	2
HOU	SAN	false	false	21	1981-04-08	Moses Malone	2
HOU	SAN	true	true	41	1981-04-10	Moses Malone	2
HOU	SAN	true	false	17	1981-04-12	Moses Malone	2
HOU	SAN	false	true	34	1981-04-14	Moses Malone	2
HOU	SAN	true	false	36	1981-04-15	Moses Malone	2
HOU	SAN	false	true	21	1981-04-17	Moses Malone	2
HOU	KCK	false	true	29	1981-04-21	Moses Malone	1
HOU	KCK	false	false	18	1981-04-22	Moses Malone	1
HOU	KCK	true	true	12	1981-04-24	Moses Malone	1
HOU	KCK	true	true	42	1981-04-26	Moses Malone	1
HOU	KCK	false	true	36	1981-04-29	Moses Malone	1
HOU	BOS	false	false	13	1981-05-05	Moses Malone	0
HOU	BOS	false	true	31	1981-05-07	Moses Malone	0
HOU	BOS	true	false	23	1981-05-09	Moses Malone	0
HOU	BOS	true	true	24	1981-05-10	Moses Malone	0
HOU	BOS	false	false	20	1981-05-12	Moses Malone	0
HOU	BOS	true	false	23	1981-05-14	Moses Malone	0
HOU	SEA	false	false	20	1982-04-21	Moses Malone	3
HOU	SEA	true	true	28	1982-04-23	Moses Malone	3
HOU	SEA	false	false	24	1982-04-25	Moses Malone	3
PHL	NYK	true	true	38	1983-04-24	Moses Malone	2
PHL	NYK	true	true	30	1983-04-27	Moses Malone	2
PHL	NYK	false	true	28	1983-04-30	Moses Malone	2
PHL	NYK	false	true	29	1983-05-01	Moses Malone	2
PHL	MIL	true	true	14	1983-05-08	Moses Malone	1
PHL	MIL	true	true	26	1983-05-11	Moses Malone	1
PHL	MIL	false	true	25	1983-05-14	Moses Malone	1
PHL	MIL	false	false	17	1983-05-15	Moses Malone	1
PHL	MIL	true	true	28	1983-05-18	Moses Malone	1
PHL	LAL	true	true	27	1983-05-22	Moses Malone	0
PHL	LAL	true	true	24	1983-05-26	Moses Malone	0
PHL	LAL	false	true	28	1983-05-29	Moses Malone	0
PHL	LAL	false	true	24	1983-05-31	Moses Malone	0
PHL	NJN	true	false	20	1984-04-18	Moses Malone	3
PHL	NJN	true	false	25	1984-04-20	Moses Malone	3
PHL	NJN	false	true	21	1984-04-22	Moses Malone	3
PHL	NJN	false	true	22	1984-04-24	Moses Malone	3
PHL	NJN	true	false	19	1984-04-26	Moses Malone	3
PHL	WAS	true	true	26	1985-04-17	Moses Malone	3
PHL	WAS	true	true	10	1985-04-21	Moses Malone	3
PHL	WAS	false	false	17	1985-04-24	Moses Malone	3
PHL	WAS	false	true	18	1985-04-26	Moses Malone	3
PHL	MIL	false	true	27	1985-04-28	Moses Malone	2
PHL	MIL	false	true	25	1985-04-30	Moses Malone	2
PHL	MIL	true	true	17	1985-05-03	Moses Malone	2
PHL	MIL	true	true	31	1985-05-05	Moses Malone	2
PHL	BOS	false	false	19	1985-05-12	Moses Malone	1
PHL	BOS	false	false	20	1985-05-14	Moses Malone	1
PHL	BOS	true	false	18	1985-05-18	Moses Malone	1
PHL	BOS	true	true	21	1985-05-19	Moses Malone	1
PHL	BOS	false	false	13	1985-05-22	Moses Malone	1
WAS	DET	false	false	14	1987-04-24	Moses Malone	3
WAS	DET	false	false	17	1987-04-26	Moses Malone	3
WAS	DET	true	false	31	1987-04-29	Moses Malone	3
WAS	DET	false	false	21	1988-04-28	Moses Malone	3
WAS	DET	false	false	12	1988-04-30	Moses Malone	3
WAS	DET	true	true	23	1988-05-02	Moses Malone	3
WAS	DET	true	true	22	1988-05-04	Moses Malone	3
WAS	DET	false	false	15	1988-05-08	Moses Malone	3
ATL	MIL	true	true	23	1989-04-27	Moses Malone	3
ATL	MIL	true	false	19	1989-04-29	Moses Malone	3
ATL	MIL	false	false	14	1989-05-02	Moses Malone	3
ATL	MIL	false	true	24	1989-05-05	Moses Malone	3
ATL	MIL	true	false	25	1989-05-07	Moses Malone	3
ATL	DET	false	true	4	1991-04-26	Moses Malone	3
ATL	DET	false	false	6	1991-04-28	Moses Malone	3
ATL	DET	true	false	3	1991-04-30	Moses Malone	3
ATL	DET	true	true	8	1991-05-02	Moses Malone	3
ATL	DET	false	false	0	1991-05-05	Moses Malone	3
STL	MNL	true	true	25	1956-03-17	Bob Pettit	2
STL	MNL	false	false	14	1956-03-19	Bob Pettit	2
STL	MNL	false	true	41	1956-03-21	Bob Pettit	2
STL	FTW	false	true	7	1956-03-22	Bob Pettit	1
STL	FTW	true	true	19	1956-03-24	Bob Pettit	1
STL	FTW	false	false	16	1956-03-25	Bob Pettit	1
STL	FTW	true	false	15	1956-03-27	Bob Pettit	1
STL	FTW	false	false	16	1956-03-29	Bob Pettit	1
STL	MNL	true	true	22	1957-03-21	Bob Pettit	1
STL	MNL	true	true	30	1957-03-24	Bob Pettit	1
STL	MNL	false	true	35	1957-03-25	Bob Pettit	1
STL	BOS	false	true	37	1957-03-30	Bob Pettit	0
STL	BOS	false	false	11	1957-03-31	Bob Pettit	0
STL	BOS	true	true	26	1957-04-06	Bob Pettit	0
STL	BOS	true	false	33	1957-04-07	Bob Pettit	0
STL	BOS	false	false	33	1957-04-09	Bob Pettit	0
STL	BOS	true	true	32	1957-04-11	Bob Pettit	0
STL	BOS	false	false	39	1957-04-13	Bob Pettit	0
STL	DET	true	true	14	1958-03-19	Bob Pettit	1
STL	DET	false	true	15	1958-03-22	Bob Pettit	1
STL	DET	true	false	18	1958-03-23	Bob Pettit	1
STL	DET	false	true	23	1958-03-25	Bob Pettit	1
STL	DET	true	true	20	1958-03-27	Bob Pettit	1
STL	BOS	false	true	30	1958-03-29	Bob Pettit	0
STL	BOS	false	false	19	1958-03-30	Bob Pettit	0
STL	BOS	true	true	32	1958-04-02	Bob Pettit	0
STL	BOS	true	false	12	1958-04-05	Bob Pettit	0
STL	BOS	false	true	33	1958-04-09	Bob Pettit	0
STL	BOS	true	true	50	1958-04-12	Bob Pettit	0
STL	MNL	true	true	25	1959-03-21	Bob Pettit	1
STL	MNL	false	false	22	1959-03-22	Bob Pettit	1
STL	MNL	true	true	39	1959-03-24	Bob Pettit	1
STL	MNL	false	false	21	1959-03-26	Bob Pettit	1
STL	MNL	true	false	36	1959-03-28	Bob Pettit	1
STL	MNL	false	false	24	1959-03-29	Bob Pettit	1
STL	MNL	true	true	23	1960-03-16	Bob Pettit	1
STL	MNL	true	false	24	1960-03-17	Bob Pettit	1
STL	MNL	false	true	35	1960-03-19	Bob Pettit	1
